disease	gene	class	score
MESH:D010518	7040	1	0.1306886523962021
MESH:D005922	8710	1	0.13067641854286194
MESH:D009765	5406	1	0.13066694140434265
MESH:D011471	7112	0	0.1306447833776474
MESH:D010300	4128	1	0.13063926994800568
MESH:D008288	3043	1	0.13054059445858002
MESH:D004827	2670	1	0.13053147494792938
MESH:D003093	5743	1	0.13042187690734866
MESH:D000310	5160	0	0.13040724396705627
MESH:D029424	597	0	0.13036951422691345
MESH:D003876	3456	0	0.13036851584911344
MESH:D024821	338	1	0.1303250938653946
MESH:D014846	127	0	0.13031692802906036
MESH:D001172	7980	1	0.1303057074546814
MESH:D005923	1978	0	0.13030265271663666
MESH:D017544	58473	0	0.13029293715953827
MESH:D009103	2244	0	0.13025933504104614
MESH:D010051	111	0	0.13025912642478946
MESH:D000544	1965	1	0.13025259971618652
MESH:D001249	624	1	0.13020631670951846
MESH:D019337	673	1	0.13018234074115753
MESH:D001749	10735	1	0.1301703155040741
MESH:D003922	1843	1	0.13016557693481445
MESH:D001471	5744	0	0.13016296923160553
MESH:D006973	632	0	0.1301598697900772
MESH:D008105	643	1	0.13015003502368927
MESH:D004938	759	1	0.1301323175430298
MESH:D011471	4502	1	0.1301138699054718
MESH:D017544	4035	1	0.13010922074317932
MESH:D007680	4864	0	0.13006626069545746
MESH:D008545	4313	1	0.13004086911678314
MESH:D003924	2888	1	0.1300288736820221
MESH:D001249	4285	0	0.12999023497104645
MESH:D013167	402	0	0.12996603548526764
MESH:D004827	4893	0	0.12995056807994845
MESH:D004827	4893	0	0.12995056807994845
MESH:D004827	4893	0	0.12995056807994845
MESH:D004827	132	1	0.12993811070919034
MESH:D019337	54474	0	0.1298489272594452
MESH:D013274	7422	1	0.12982136011123654
MESH:D005910	5966	0	0.12967894971370694
MESH:D004827	6558	1	0.12967738509178162
MESH:D002971	476	0	0.12967175245285034
MESH:D001943	3320	1	0.1296437531709671
MESH:D012559	887	0	0.12964023649692535
MESH:D006258	973	0	0.12963725626468658
MESH:D004827	134	0	0.12963414192199707
MESH:D012030	4763	0	0.12962371110916138
MESH:D019337	6347	1	0.1296215057373047
MESH:D012559	4852	1	0.12959258258342746
MESH:D011471	5859	1	0.12956096231937408
MESH:D001172	151	0	0.12955152988433838
MESH:D009103	324	0	0.12954282760620114
MESH:D006973	156	1	0.1295340210199356
MESH:D011471	4683	1	0.12949931621551514
MESH:D001943	7352	0	0.12946556508541107
MESH:D010190	8795	1	0.12945161759853366
MESH:D011471	842	1	0.1294178068637848
MESH:D007676	1393	1	0.12941652536392212
MESH:D007680	6714	0	0.12940792739391327
MESH:D011471	173	1	0.1294027715921402
MESH:D007680	1277	0	0.1293822079896927
MESH:D011471	10113	0	0.1293749362230301
MESH:D001172	3627	1	0.12936991453170776
MESH:D000544	102	1	0.12935569882392886
MESH:D001943	4524	1	0.12934276461601255
MESH:D000544	627	1	0.12933193147182465
MESH:D008881	112476	1	0.12930971384048462
MESH:D000544	2938	0	0.1292566955089569
MESH:D005922	5621	1	0.12919461727142334
MESH:D001859	7099	0	0.12916792929172516
MESH:D001172	7157	1	0.12913869321346286
MESH:D001943	6347	0	0.12910252809524536
MESH:D005910	3371	1	0.12910088896751404
MESH:D000544	6402	0	0.12906455993652344
MESH:D001943	745	0	0.129020094871521
MESH:D007676	7040	1	0.12901747226715088
MESH:D016584	5754	1	0.12899690866470334
MESH:D019337	10043	1	0.12898431718349454
MESH:D004827	6277	0	0.12896117568016052
MESH:D010001	2195	0	0.128952756524086
MESH:D005922	1312	0	0.12894561886787415
MESH:D000506	10163	0	0.12891843914985654
MESH:D014846	6555	1	0.12890399992465973
MESH:D009765	7018	1	0.12881949543952942
MESH:D053040	207	0	0.12878371775150302
MESH:D004827	196	0	0.12876787781715393
MESH:D001528	572	0	0.1287349909543991
MESH:D008113	1432	1	0.1287270188331604
MESH:D005910	868	0	0.12867452204227448
MESH:D011471	999	1	0.12863583862781525
MESH:D007676	9370	1	0.12861186265945435
MESH:D011471	5179	1	0.12858127057552338
MESH:D013274	3630	0	0.12854193150997162
MESH:D001650	3265	1	0.12852489948272705
MESH:D010024	2099	1	0.12851889431476593
MESH:D012559	5999	1	0.12851305305957794
MESH:D013274	1806	1	0.12850458920001984
MESH:D006258	5457	0	0.12843428552150726
MESH:D006509	2530	0	0.12842877209186554
MESH:D005134	1026	1	0.1284087300300598
MESH:D005910	4255	1	0.12840840220451355
MESH:D008105	954	1	0.12839238345623016
MESH:D008545	7099	1	0.12837782502174375
MESH:D000690	4772	0	0.12837660312652588
MESH:D011471	7535	0	0.1283651739358902
MESH:D003924	948	1	0.1283339262008667
MESH:D005922	43	0	0.12833172082900998
MESH:D006973	90	0	0.12832368910312653
MESH:D001749	9	1	0.12823259830474856
MESH:D006258	5465	0	0.12821516394615173
MESH:D000740	10483	1	0.1282019317150116
MESH:D004938	4323	1	0.12818312644958496
MESH:D014820	10019	1	0.12817637622356415
MESH:D001650	1839	0	0.12812936305999756
MESH:D024821	1535	1	0.12811420857906342
MESH:D000740	2944	1	0.128094881772995
MESH:D010195	7298	0	0.1280858963727951
MESH:D008105	2038	0	0.12803708016872406
MESH:D013274	581	0	0.12803274393081665
MESH:D013274	581	0	0.12803274393081665
MESH:D005134	4953	0	0.12799280881881714
MESH:D010051	999	1	0.1279737949371338
MESH:D017545	6868	1	0.1279490441083908
MESH:D013274	1917	1	0.12790361046791074
MESH:D000506	4283	1	0.12788419425487518
MESH:D005901	5824	1	0.1278824508190155
MESH:D000544	1385	1	0.1278812438249588
MESH:D001528	1493	1	0.12786205112934113
MESH:D005901	284359	1	0.12786120176315308
MESH:D001943	4851	1	0.12786073982715607
MESH:D011471	7345	0	0.12784527242183685
MESH:D011471	7345	0	0.12784527242183685
MESH:D012559	335	1	0.12783809006214142
MESH:D011471	1545	1	0.12780766189098358
MESH:D011471	1843	0	0.12780028581619265
MESH:D009103	948	0	0.1277865320444107
MESH:D005922	3684	1	0.12775637209415436
MESH:D000740	961	1	0.12774626910686493
MESH:D010190	28	1	0.12770415842533112
MESH:D003110	1026	1	0.12768864631652832
MESH:D008180	3586	1	0.12766918540000916
MESH:D011471	2944	1	0.12751811742782593
MESH:D008545	999	1	0.12747769057750702
MESH:D010051	8991	1	0.12747693061828613
MESH:D013274	846	0	0.1274765133857727
MESH:D001943	3856	1	0.12745457887649536
MESH:D002446	6462	0	0.12742160260677338
MESH:D004938	1890	1	0.1274157613515854
MESH:D019337	29072	1	0.12740951776504514
MESH:D011471	288	0	0.1274067461490631
MESH:D009765	34	1	0.12740075588226318
MESH:D012559	1806	1	0.1273704618215561
MESH:D004827	998	1	0.12734341621398926
MESH:D005922	6120	1	0.12734320759773254
MESH:D010051	213	0	0.1273191124200821
MESH:D014594	3207	1	0.12729153037071228
MESH:D012559	3990	0	0.12725861370563507
MESH:D004827	358	1	0.12715038657188416
MESH:D008113	3162	1	0.12713740766048431
MESH:D004827	348	1	0.12712043523788452
MESH:D002446	1508	0	0.12710893154144287
MESH:D009765	629	0	0.1271042823791504
MESH:D009103	5133	1	0.12708602845668793
MESH:D006973	4012	1	0.1270800083875656
MESH:D013274	387	1	0.12706917524337769
MESH:D012559	249	0	0.12700830399990082
MESH:D002971	472	0	0.12698890268802646
MESH:D009103	3592	1	0.12694770097732544
MESH:D001859	5122	0	0.12693719565868378
MESH:D014594	2956	1	0.12693510949611664
MESH:D001943	5329	1	0.12689712643623352
MESH:D000163	79966	1	0.12689155340194702
MESH:D012030	10278	0	0.12686185538768768
MESH:D009103	673	0	0.12685707211494446
MESH:D015433	3569	0	0.12680153548717502
MESH:D019337	1756	0	0.12677429616451266
MESH:D001749	25824	0	0.12671266496181488
MESH:D008113	1565	0	0.12670479714870453
MESH:D001943	1825	1	0.1266876757144928
MESH:D003924	1672	1	0.12664620578289032
MESH:D014594	3265	1	0.12659385800361633
MESH:D011471	2264	1	0.1265682578086853
MESH:D019337	302	1	0.1265536993741989
MESH:D012004	63036	0	0.1265440136194229
MESH:D003093	3576	1	0.12650418281555176
MESH:D019337	5366	1	0.12650378048419952
MESH:D008105	1493	1	0.1264619380235672
MESH:D003924	88	0	0.1264408826828003
MESH:D005922	9493	1	0.12643879652023315
MESH:D008545	836	1	0.12643493711948395
MESH:D008180	958	1	0.12642739713191986
MESH:D004938	2810	1	0.1264212727546692
MESH:D013274	1636	1	0.1264149844646454
MESH:D008545	3827	0	0.12637029588222504
MESH:D029424	925	1	0.12629202008247375
MESH:D009765	1431	1	0.1262073665857315
MESH:D001859	91	0	0.12618975341320038
MESH:D001943	1437	1	0.12616658210754395
MESH:D013274	70	1	0.12615817785263062
MESH:D012468	472	1	0.12612374126911166
MESH:D029424	3569	1	0.12612028419971466
MESH:D005910	10673	0	0.12610577046871185
MESH:D005923	183	1	0.12607590854167938
MESH:D008654	4771	1	0.1260741949081421
MESH:D002971	3880	0	0.12603509426116946
MESH:D012595	3659	0	0.1260329931974411
MESH:D001943	7132	0	0.12602199614048004
MESH:D001943	7132	0	0.12602199614048004
MESH:D014594	338557	0	0.12601348757743835
MESH:D005922	9947	0	0.12600618600845334
MESH:D009373	7038	1	0.1259988695383072
MESH:D014594	5252	1	0.12597079575061798
MESH:D019337	1958	0	0.12591694295406342
MESH:D019337	1958	0	0.12591694295406342
MESH:D005922	3265	0	0.12588688731193542
MESH:D001172	944	0	0.12586486339569092
MESH:D003924	5743	1	0.12581780552864075
MESH:D019337	4605	1	0.12581299245357513
MESH:D004938	25	1	0.12580546736717224
MESH:D005922	308	1	0.1258006989955902
MESH:D006258	171558	0	0.12576335668563846
MESH:D001932	4255	1	0.12569290399551392
MESH:D000544	308	0	0.1256375014781952
MESH:D000544	308	0	0.1256375014781952
MESH:D009217	2026	1	0.1256154626607895
MESH:D011471	581	1	0.1256026327610016
MESH:D008180	3237	0	0.1255923956632614
MESH:D013274	2335	0	0.12555745244026184
MESH:D012878	4292	1	0.12553365528583527
MESH:D009103	2688	0	0.1255323886871338
MESH:D000740	629	1	0.12549389898777008
MESH:D004827	2056	1	0.12548159062862396
MESH:D000740	5972	1	0.12548008561134338
MESH:D006258	7157	1	0.12544387578964233
MESH:D006111	1728	0	0.1254422962665558
MESH:D019337	7248	0	0.12543337047100067
MESH:D019337	7248	0	0.12543337047100067
MESH:D008113	4061	0	0.12542873620986938
MESH:D001249	54	0	0.12539413571357727
MESH:D007918	2905	0	0.12535354495048526
MESH:D009373	3015	1	0.12532970309257507
MESH:D010051	156	0	0.1252540796995163
MESH:D019337	1959	0	0.1252489984035492
MESH:D002971	24	1	0.12523114681243894
MESH:D001749	5950	0	0.1252284049987793
MESH:D001321	2492	0	0.12521523237228396
MESH:D010051	5321	0	0.12519769370555878
MESH:D003924	624	0	0.12519043684005735
MESH:D010518	27086	0	0.12518978118896484
MESH:D010518	27086	0	0.12518978118896484
MESH:D019337	3399	1	0.12517178058624268
MESH:D007676	775	0	0.1251559853553772
MESH:D003924	116	0	0.12512989342212674
MESH:D001172	1017	0	0.12512879073619845
MESH:D000690	7157	1	0.1251007318496704
MESH:D014820	6237	0	0.1250973790884018
MESH:D019337	10809	0	0.12509480118751526
MESH:D000690	718	1	0.12509477138519287
MESH:D019337	5657	1	0.12509363889694214
MESH:D019337	6285	0	0.12509028613567352
MESH:D019337	241	0	0.12507963180541992
MESH:D001528	335	1	0.12506987154483795
MESH:D001249	868	0	0.1250597983598709
MESH:D003922	3592	0	0.12500448524951935
MESH:D012468	6622	0	0.1249922141432762
MESH:D007680	2950	1	0.12498878687620164
MESH:D012559	4018	0	0.12495998293161392
MESH:D000544	476	0	0.1249525174498558
MESH:D016584	4128	1	0.12493593245744705
MESH:D005922	4018	0	0.1249016597867012
MESH:D006973	2161	1	0.1248994916677475
MESH:D003924	367	1	0.1248665302991867
MESH:D006509	3123	1	0.12486164271831512
MESH:D006973	134	1	0.12485134601593018
MESH:D005922	84152	0	0.12484318017959595
MESH:D001650	3880	1	0.12480663508176805
MESH:D005923	7515	0	0.12478194385766984
MESH:D019337	2122	1	0.12477753311395645
MESH:D009765	367	1	0.12475525587797165
MESH:D010518	4210	0	0.12474167346954344
MESH:D001749	1728	1	0.12472141534090042
MESH:D010518	3565	1	0.12471851706504823
MESH:D001859	2313	1	0.12466512620449065
MESH:D054990	6440	1	0.12466222047805785
MESH:D012559	3046	0	0.1246466115117073
MESH:D019337	6367	0	0.12460841238498688
MESH:D000740	5327	0	0.12460603564977644
MESH:D003876	207	0	0.12459753453731535
MESH:D009373	4254	1	0.12454929947853087
MESH:D012595	7299	0	0.12454157322645187
MESH:D019337	8209	0	0.12454104423522948
MESH:D000544	6347	1	0.12453457713127135
MESH:D003424	2678	0	0.12450721859931944
MESH:D014594	1647	0	0.1244802549481392
MESH:D004827	847	1	0.12447746843099596
MESH:D001172	10673	1	0.12445075064897534
MESH:D004938	482	1	0.12441980093717575
MESH:D008180	7421	1	0.12434109300374985
MESH:D016584	10019	0	0.12433671206235886
MESH:D005879	335	0	0.12431638687849045
MESH:D003924	5789	1	0.12431470304727554
MESH:D005910	213	0	0.12428054958581924
MESH:D019337	3123	0	0.1242469772696495
MESH:D019337	3123	0	0.1242469772696495
MESH:D009765	4905	0	0.12424416840076448
MESH:D003876	2056	0	0.12424234300851822
MESH:D004938	1545	1	0.1242312118411064
MESH:D005922	11261	0	0.12423017621040346
MESH:D054990	4088	1	0.12415488064289093
MESH:D006258	596	1	0.12413547933101655
MESH:D011471	373156	1	0.12410902976989745
MESH:D019337	1380	1	0.1240684762597084
MESH:D005879	6919	0	0.12399404495954515
MESH:D012559	4922	1	0.12399199604988098
MESH:D004827	1351	0	0.12397149205207825
MESH:D000544	12	1	0.12394732236862185
MESH:D008105	3855	1	0.12391430139541625
MESH:D007680	5230	1	0.1239001601934433
MESH:D003922	1649	1	0.12389160692691804
MESH:D009080	7018	0	0.1238853484392166
MESH:D012468	4843	0	0.12386918812990187
MESH:D003424	920	1	0.12384587526321413
MESH:D007680	301	1	0.12381092458963396
MESH:D050197	174	0	0.12379259616136552
MESH:D012559	153	0	0.12375719100236893
MESH:D001943	8204	1	0.12366721779108047
MESH:D000690	3082	0	0.12365810573101045
MESH:D006973	6790	0	0.12363702058792116
MESH:D005910	2034	0	0.1236320659518242
MESH:D012595	6696	0	0.12359340488910675
MESH:D003093	682	0	0.123591311275959
MESH:D006973	10617	0	0.12356197088956833
MESH:D004938	7052	1	0.12355863302946092
MESH:D005922	1030	0	0.1235564798116684
MESH:D010051	1938	0	0.1235513687133789
MESH:D007680	864	0	0.12353914976119995
MESH:D001943	840	1	0.12353843450546265
MESH:D001932	4009	0	0.12353263050317766
MESH:D008545	5213	0	0.12350932508707048
MESH:D019337	329	1	0.12350763380527495
MESH:D010524	4763	1	0.12350571900606155
MESH:D019337	4843	0	0.12347859889268875
MESH:D019337	4843	0	0.12347859889268875
MESH:D001943	1788	1	0.12338822335004808
MESH:D004827	1565	1	0.12334340810775755
MESH:D007680	317	1	0.12332849204540253
MESH:D010300	2869	1	0.12332408130168915
MESH:D005922	6303	1	0.12331996113061905
MESH:D004938	1476	1	0.1232861503958702
MESH:D013274	348	0	0.12325343489646913
MESH:D019337	864	1	0.12324044853448868
MESH:D001943	7515	1	0.12321240454912186
MESH:D005922	2539	0	0.12320590019226076
MESH:D001932	6648	1	0.12319488823413847
MESH:D012559	5243	1	0.1231108084321022
MESH:D005910	941	1	0.1230897381901741
MESH:D000310	7372	0	0.12300331890583037
MESH:D004827	1557	1	0.1230018585920334
MESH:D003924	841	1	0.12293828278779985
MESH:D007889	60495	1	0.12291344255208968
MESH:D005134	5934	1	0.12290974706411363
MESH:D009765	32	1	0.12289827316999435
MESH:D000544	177	1	0.12288728356361388
MESH:D013274	5918	1	0.12288112193346025
MESH:D004938	836	0	0.12285544723272325
MESH:D011471	10656	0	0.1227872669696808
MESH:D001528	3689	1	0.1227378323674202
MESH:D003876	2720	1	0.12272706627845766
MESH:D019337	598	1	0.12269847095012665
MESH:D007037	6648	0	0.12268397957086564
MESH:D012559	4151	0	0.12267830967903134
MESH:D003924	286	1	0.12267573922872545
MESH:D005134	566	1	0.122668094933033
MESH:D008105	5443	0	0.12265533208847045
MESH:D005910	3178	0	0.12265029549598695
MESH:D011085	5743	0	0.1226210817694664
MESH:D008113	8661	0	0.12260620296001434
MESH:D013274	5967	1	0.12260477244853972
MESH:D001249	3567	1	0.12259650975465775
MESH:D010190	5133	0	0.12255162745714188
MESH:D024821	716	0	0.1225232183933258
MESH:D000544	8764	0	0.12251957505941392
MESH:D000544	8764	0	0.12251957505941392
MESH:D003924	5728	0	0.12249888479709625
MESH:D003924	5728	0	0.12249888479709625
MESH:D001249	3569	1	0.12247373163700105
MESH:D001249	1017	1	0.1224251389503479
MESH:D019337	867	1	0.1224200576543808
MESH:D003924	7056	1	0.1224149689078331
MESH:D024821	8841	1	0.12241192162036894
MESH:D001321	1814	1	0.12238605320453645
MESH:D001932	2072	0	0.12237390130758286
MESH:D019337	2313	0	0.12236896902322768
MESH:D001172	3570	1	0.12234514206647873
MESH:D003924	941	0	0.12234258651733397
MESH:D001943	1902	1	0.12233177572488785
MESH:D001249	8288	1	0.12232528626918793
MESH:D010524	4609	1	0.12230060249567032
MESH:D005922	6376	0	0.12226423621177672
MESH:D008180	949	0	0.12225992977619173
MESH:D005923	1490	1	0.12221934646368028
MESH:D013274	760	1	0.12220823019742964
MESH:D000740	48	1	0.12216440588235855
MESH:D019337	2247	1	0.12216051667928696
MESH:D007680	7248	1	0.12211348861455915
MESH:D001932	7422	1	0.1220969557762146
MESH:D002446	1232	1	0.12207145243883133
MESH:D004827	268	0	0.1220705583691597
MESH:D010195	3240	0	0.12206493318080902
MESH:D010190	79813	0	0.122062087059021
MESH:D012595	5394	1	0.12205635011196135
MESH:D008113	4072	1	0.12202108651399612
MESH:D001943	6231	0	0.12191597372293472
MESH:D005134	332	0	0.12187547236680984
MESH:D001172	5243	0	0.12185052037239075
MESH:D015209	249	1	0.12180333584547046
MESH:D003093	4583	1	0.12178116291761397
MESH:D002446	1233	1	0.12177447974681856
MESH:D009103	6404	1	0.12175317108631135
MESH:D053713	829	0	0.12175310403108595
MESH:D005910	5371	1	0.12169269472360612
MESH:D024821	1281	1	0.12168842554092407
MESH:D006111	1666	0	0.121665321290493
MESH:D007680	1019	0	0.12163058668375015
MESH:D010051	2243	0	0.1216179132461548
MESH:D001321	19	0	0.12155039608478545
MESH:D003924	3861	0	0.12153015285730362
MESH:D009103	1493	1	0.121524840593338
MESH:D029424	80150	1	0.12152396142482758
MESH:D011471	147	0	0.12151577323675156
MESH:D001650	4843	1	0.12139751017093657
MESH:D008180	166	0	0.12134666740894318
MESH:D011471	658	1	0.12131830304861067
MESH:D019337	3725	1	0.1212724670767784
MESH:D004827	213	1	0.12122397124767305
MESH:D008545	25797	1	0.12121529877185823
MESH:D011471	7422	1	0.12119846791028975
MESH:D000740	5917	1	0.1211947426199913
MESH:D011471	4254	0	0.12118648737668992
MESH:D003424	836	0	0.12114248424768448
MESH:D014820	8743	0	0.12110579758882525
MESH:D012559	2571	1	0.12110567837953568
MESH:D009103	7099	1	0.12109094858169556
MESH:D001943	4036	0	0.12107284367084505
MESH:D005922	7153	1	0.121052548289299
MESH:D013274	3552	0	0.1210348978638649
MESH:D013274	3990	0	0.12103278934955596
MESH:D010300	833	0	0.12099386006593706
MESH:D008180	546	0	0.12098973989486694
MESH:D011085	177	0	0.1209261193871498
MESH:D003093	429	0	0.12087501585483552
MESH:D013274	207	0	0.12087462842464447
MESH:D010051	2348	1	0.12086351960897446
MESH:D000544	7099	0	0.12081461399793625
MESH:D003866	3356	1	0.12075965851545335
MESH:D003093	551	0	0.12074130028486252
MESH:D019337	8844	0	0.12073417007923125
MESH:D008105	3958	0	0.1207127794623375
MESH:D009765	51083	1	0.1206839233636856
MESH:D000740	259	0	0.12067459523677825
MESH:D019337	6320	1	0.12065566331148148
MESH:D003924	598	1	0.12061432003974915
MESH:D024821	1586	0	0.12060576677322388
MESH:D005879	3479	0	0.1204914078116417
MESH:D011471	1543	1	0.12046536058187485
MESH:D050197	3458	1	0.1204397827386856
MESH:D005922	627	0	0.1204032227396965
MESH:D003924	6647	1	0.12039456516504288
MESH:D016640	2645	1	0.12028776854276654
MESH:D001943	2057	1	0.12027277052402495
MESH:D012559	4684	1	0.12026805430650712
MESH:D011471	4036	1	0.12024036794900896
MESH:D013274	8542	0	0.1202296018600464
MESH:D003093	3683	1	0.12021534144878387
MESH:D007680	324	1	0.1202131360769272
MESH:D001172	1280	1	0.1202062964439392
MESH:D001172	176	1	0.12020304799079895
MESH:D029424	4353	1	0.12018151581287385
MESH:D005922	891	1	0.1201438084244728
MESH:D012004	7298	1	0.12013718485832214
MESH:D010190	196	1	0.12008725106716155
MESH:D009103	595	0	0.12008631974458694
MESH:D016640	5340	0	0.11995372176170348
MESH:D001943	4897	1	0.11994899809360506
MESH:D009765	27344	1	0.1199263632297516
MESH:D050197	241	1	0.11989359557628633
MESH:D019337	353	0	0.11988681554794313
MESH:D014594	355	0	0.11988382041454315
MESH:D006973	6750	1	0.11988087743520735
MESH:D007037	1213	1	0.1198621392250061
MESH:D024821	3929	1	0.11984297633171083
MESH:D019337	8320	1	0.11984135955572127
MESH:D008180	10	1	0.11983375251293182
MESH:D019337	79071	0	0.11982280761003496
MESH:D004827	25	0	0.1198086515069008
